municipio,nombre_lugar,categoria,direccion,latitud,longitud
molar-el,Sal y Canela,Spanish Restaurant,"San Roque, 17",40.74457,-3.605081
molar-el,El Matador,Argentinian Restaurant,"Cuesta, s/n",40.734773,-3.579104
molar-el,La Terracita de Julia,Bar,"Calle San Isidro, 37",40.744281,-3.599282
molar-el,Mesón Gerardo,BBQ Joint,"Calle Eras, 28",40.744138,-3.602342
molar-el,La Cueva del Lobo,Restaurant,"Santa Maria de la Cuesta, 14",40.734429,-3.579865
molar-el,Casa Lozano,Seafood Restaurant,"Avenida de España, 51",40.735678,-3.583871
molar-el,Sidrería Paraiso Asturies,Spanish Restaurant,"Plaza del Paraíso, 10",40.735037,-3.582606
molar-el,La Bruja Cervecería,Brewery,"Avenida de España, 67",40.7366,-3.584401
molar-el,Centro Comercial el Casito,Shopping Mall,"Paseo de la Ermita, 51",40.744881,-3.59549
molar-el,R a B Vehiculos Alquiler,Equipment Rental Service,"Calle Sevilla, 46",40.740288,-3.634666
molinos-los,Parque Velodromo Primera de Mayo,Park,Calle 19 Sur,4.573051,-74.088832
molinos-los,Bosque De San Carlos,Park,Entre Calles 27As y Call 32Bs y Cra 12bis y Cra 14d,4.573981,-74.106464
molinos-los,Parque El Tunal,Arts and Entertainment,Diagonal 61 Sur # 20 B - 36,4.571829,-74.134503
molinos-los,Parque Villa Mayor,Park,"Carrera, 34ASUR, 34S 2-34S 100",4.592054,-74.119286
molinos-los,Parque Metropolitano San Cristóbal,Park,Calle 17A Sur # 2A-60 Este,4.573998,-74.084835
molinos-los,Parque Ciudad Jardín Sur,Park,N/A,4.582618,-74.092099
molinos-los,Parque Marruecos,Park,N/A,4.554955,-74.116248
molinos-los,Caseta para Perros No 2,Dog Park,N/A,4.549969,-74.117788
molinos-los,Unidad de Servicio de Guías Caninos COMEB,Dog Park,N/A,4.548082,-74.11802
molinos-los,Polideportivo Molinos II,Park,N/A,4.540442,-74.10919
molinos-los,El Merengon,Deli,Carrera 21 14-45 Sur,4.588298,-74.100686
molinos-los,Sopas De Mama Y Postres De La Abuela,Latin American Restaurant,Calle 38As 34B 1-99,4.5918,-74.124229
molinos-los,Viva La Pizza,Pizzeria,"Calle 19, Bogotá, Domicilios: 361 11 50",4.585331,-74.100659
molinos-los,Dunkin' Donuts,"Cafe, Coffee, and Tea House",Avenida Carrera 86 # 19 A - 50,4.593035,-74.124314
molinos-los,Brassa Marruecos,Fried Chicken Joint,N/A,4.555109,-74.115299
molinos-los,Asadero Los Molinos,Latin American Restaurant,N/A,4.555777,-74.119896
molinos-los,Lonchería La Ibaguereña,Fast Food Restaurant,Calle 54 Sur 12D-13,4.561789,-74.127395
molinos-los,Piqueteadero Guatecano,Latin American Restaurant,N/A,4.562495,-74.12699
molinos-los,Sciroko,Café,Calle 53 Sur 18A 16 L-3 San Carlos,4.566934,-74.12955
molinos-los,Hamburguesas El Corral,Fast Food Restaurant,Carrera 7 no. 32 – 35 local 253 – 254 soacha,4.565737,-74.09901
molinos-los,Centro Comercial Altavista,Shopping Mall,Carrera 1 65 D-58 S,4.535021,-74.120438
molinos-los,Centro Comercial Centro Mayor,Shopping Mall,Avenida 27 38 A-83 Sur,4.591717,-74.123831
molinos-los,Bancolombia Centro Mayor,Shopping Mall,Calle 38 Sur N° 34 D - 50,4.592572,-74.123979
molinos-los,Centro Comercial Caracas,Shopping Mall,Cll 50 sur con avenida caracas,4.558132,-74.122047
molinos-los,Centro Comercial Bazar 20 De Julio,Shopping Mall,Carrera 6 20-25 S Administraci?n,4.572616,-74.091823
molinos-los,Centro Comercial Ciudad Tunal,Shopping Mall,Calle 47 B S 24 B-33,4.57841,-74.129613
molinos-los,Restrepo Insumos Textiles Y Calzado,Shopping Mall,N/A,4.58657,-74.103502
molinos-los,Calzado Roney ~D'valent,Shopping Mall,Calle 18 sur 24g -17,4.588969,-74.105385
molinos-los,Flamingo - CC. Centro Mayor,Shopping Mall,N/A,4.59162,-74.123319
molinos-los,Alticarpas y Parasoles,Equipment Rental Service,"Avenida Boyaca Nº 37 D 46 Sur, Bogotá, 110841",4.560922,-74.13894
molinos-los,Ah. Alquileres Y Diseños,Equipment Rental Service,Dg 44 S 23-40 Int 26 Ap 152,4.576062,-74.12805
molinos-los,Sisacol S.A.,Construction,Calle 22 Sur 5-18,4.570436,-74.091841
molinos-los,Andamios Y Formaletas Piraján,Equipment Rental Service,Carrera 26 A 39-45 S,4.583948,-74.122664
molinos-los,Jimenez Gonzalo,Equipment Rental Service,Dg 14 s 13-21,4.583788,-74.096453
molinos-los,Soluciones Y Servicios Tercer Milenio Ltda,Equipment Rental Service,Carrera 34 A 37-44 S,4.59113,-74.121509
molinos-los,Banquetes Oskar's,Equipment Rental Service,Calle 9 S 14 A-37,4.587832,-74.094555
molinos-los,Uyazán Parra Aristides,Equipment Rental Service,Carrera 7 52-37 S,4.55558,-74.122214
molinos-los,Carpas Sur Fabricación Mantenimiento,Equipment Rental Service,Dg 48 F S 5 D-50,4.558145,-74.109019
molinos-los,Maquiequipos Y Obras Ltda,Equipment Rental Service,Calle 53 S 18-48 Ap 203,4.56683,-74.129502
montejo-de-la-sierra,El Hayedo,Restaurant,"Travesía de Horcajuelo, 13",41.060205,-3.529609
montejo-de-la-sierra,Panadería Nani,Bakery,"Plaza Mayor, 3",41.059247,-3.530174
montejo-de-la-sierra,Los Naranjos,Paella Restaurant,"Calle del Real, 19",41.06065,-3.528104
montejo-de-la-sierra,La Ladera de Horcajuelo,Restaurant,"Calle Blanco, 17",41.06163,-3.544141
montejo-de-la-sierra,El Rincón del Cárabo,Restaurant,"Calle Pozas, 40",41.058275,-3.544651
montejo-de-la-sierra,Taberna el Trebol,Café,"Calle Rosario, 1",41.043923,-3.541221
montejo-de-la-sierra,Alojamientos la Hontanilla,Restaurant,"Avenida el Soto, 2",41.057972,-3.53551
montejo-de-la-sierra,Restaurante la Hontanilla,Restaurant,"Avenida Soto, 24 y, 36",41.058668,-3.535985
montejo-de-la-sierra,Restaurante el Pajar - Un Pajar de 200 a,Restaurant,"Calle de la Comunidad de Madrid, 9",41.06082,-3.546574
montejo-de-la-sierra,Bar el Rincón,Restaurant,"Calle Real, 8",41.043516,-3.540777
moraleja-de-enmedio,Parque de la Solidaridad,Park,N/A,40.284269,-3.811
moraleja-de-enmedio,Parque Tebas,Park,N/A,40.259365,-3.824638
moraleja-de-enmedio,Parque Hnos,Park,N/A,40.257252,-3.824606
moraleja-de-enmedio,Parque de la Rana,Park,N/A,40.251651,-3.826262
moraleja-de-enmedio,Parque barco pirata,Park,N/A,40.296438,-3.83702
moraleja-de-enmedio,Parque Infantil,Playground,N/A,40.259774,-3.914125
moraleja-de-enmedio,Parque Infantil,Playground,"Avenida del Hospital, 5",40.288376,-3.819065
moraleja-de-enmedio,Prado de la Casa,Park,N/A,40.251288,-3.808001
moraleja-de-enmedio,Parque del Vivero,Park,N/A,40.293348,-3.821263
moraleja-de-enmedio,Real Hipica de Griñon,Restaurant,"Calle Albéniz, s/n",40.222291,-3.852445
moraleja-de-enmedio,La Romanée,Restaurant,"Avenida Humanes, 52",40.217886,-3.848404
moraleja-de-enmedio,La Caba,Restaurant,"Plaza de la Constitucion, 18",40.25054,-3.829402
moraleja-de-enmedio,Restaurante Mi Zaguan,Restaurant,"Calle /Benidorm, 11",40.274298,-3.907908
moraleja-de-enmedio,Lon Gris,Restaurant,"Avenida de Fuenlabrada, 40",40.263587,-3.816376
moraleja-de-enmedio,Telepizza,Pizzeria,"Calle Gabriela Mistral, Nº 8",40.293485,-3.824723
moraleja-de-enmedio,Solarino,Restaurant,"Calle Gardenia, 2",40.266574,-3.837594
moraleja-de-enmedio,Restaurante Bernegal,Restaurant,"Calle Madrid, 2",40.249923,-3.831188
moraleja-de-enmedio,Mundo Kebab,Turkish Restaurant,"Calle Madrid, 75",40.255148,-3.826098
moraleja-de-enmedio,Darilo's Pizza Humanes,Pizzeria,"Calle Madrid, 85",40.256947,-3.824275
moraleja-de-enmedio,Asesoría Fuenlabrada 2,Shopping Mall,"Calle Portugal, 33",40.28261,-3.809478
moralzarzal,La carreterita,Park,N/A,40.678892,-3.9709
moralzarzal,Parque de la Tejera,Park,N/A,40.677832,-3.977349
moralzarzal,Parque infantil Serranía de la Paloma,Playground,N/A,40.700099,-3.96469
moralzarzal,Parque,Park,N/A,40.710478,-3.985896
moralzarzal,Parque Infantil las Praderas,Playground,N/A,40.704372,-3.941029
moralzarzal,Parque de Cerceda,Playground,N/A,40.698697,-3.933945
moralzarzal,Parque Infantil la Dehesa I,Playground,N/A,40.650012,-3.998944
moralzarzal,Parque Infantil la Dehesa II,Playground,N/A,40.650945,-4.001016
moralzarzal,Parque de la Tejera,Park,N/A,40.704664,-4.006358
moralzarzal,Parque Peñalba,Park,N/A,40.643779,-3.988862
moralzarzal,El Fogón de los Arrieros,Argentinian Restaurant,"Calle Matacerquillas, 29",40.677649,-3.966111
moralzarzal,El Albero,Seafood Restaurant,"Orense, 11",40.71544,-3.988588
moralzarzal,La Vaqueria,BBQ Joint,"Calle Fuente del Álamo, 6",40.644715,-3.993316
moralzarzal,Las Terrazas,Restaurant,"San Sebastián, 3",40.715344,-3.989245
moralzarzal,Mesón Fresor,Tapas Restaurant,"Urbanización la Cerca, 26",40.643778,-3.985246
moralzarzal,El Zaguán,Spanish Restaurant,"Calle de la Peña Lisa, 2",40.71694,-3.990809
moralzarzal,La Espiga de Oro,Bakery,"Calle Lola Gaos, s/n",40.646631,-3.993898
moralzarzal,El Gallinero,Seafood Restaurant,"Carretera de Navacerrada, Km 0,6",40.64427,-4.007198
moralzarzal,El Raso,Bar,"Calle Raso, 2",40.681998,-3.972598
moralzarzal,Cafetería el Ladrillo,Café,"Plaza de la Fragua, 7-9",40.679392,-3.972306
moralzarzal,Ayuntamiento de Moralzarzal,Government Department,"Calle Raso, 11",40.683033,-3.973164
morata-de-tajuna,Mesón el Cid,Spanish Restaurant,"Calle del Carmen, 36",40.225812,-3.437773
morata-de-tajuna,El Alto,Seafood Restaurant,"Carretera Chinchón, Km 8,4",40.229279,-3.436534
morata-de-tajuna,La Dulcería Morata,Bakery,"Avenida de la Constitución, 8",40.229677,-3.437432
morata-de-tajuna,Pastelería de la Torre,Bakery,"Iglesia, 37",40.228537,-3.436391
morata-de-tajuna,Mesón Licinia,Seafood Restaurant,"Calle del Carmen, 24",40.227688,-3.436979
morata-de-tajuna,Hostal Restaurante Libra II,Restaurant,"Poyales, 3",40.226421,-3.43843
morata-de-tajuna,Restaurante el Alto,Restaurant,"Carretera M-311, Km 4.8",40.246075,-3.481121
morata-de-tajuna,Restauracion Puerta de la Vega,Restaurant,"Calle Real, 56",40.231585,-3.436014
morata-de-tajuna,Pub Triana,Bar,"Calle Domingo Rodelgo, 35",40.2275,-3.438278
mostoles,Parque Liana,Park,"Avenida de Portugal, Nº 1",40.323823,-3.873593
mostoles,Parque Natural el Soto,Park,N/A,40.326968,-3.898524
mostoles,Mi Mundo,Playground,"Avenida de las Nieves, 35",40.350023,-3.881915
mostoles,Parque Ciudad de Mayarí,Park,N/A,40.351753,-3.837029
mostoles,La Ribota Park (Parque de La Ribota),Park,N/A,40.339584,-3.830956
mostoles,Parque las Comunidades,Park,N/A,40.343556,-3.832352
mostoles,Parque Zarauz,Park,N/A,40.325671,-3.865857
mostoles,El Hoyo,Park,"Calle Badajoz, 2",40.325527,-3.861251
mostoles,Parque Cataluña,Dog Park,N/A,40.320133,-3.859913
mostoles,Parque Plaza Valencia,Park,N/A,40.325453,-3.857762
mostoles,La Barbería,Bar,"Calle Orquídea, 7",40.33916,-3.86419
mostoles,Los Reyunos,Bakery,"Calle Moraleja de Enmedio, 8",40.312711,-3.869521
mostoles,Pirata's,Dive Bar,"Calle Polvoranca, 108",40.3381,-3.813445
mostoles,Fridays Factor X,American Restaurant,"Avenida de Europa, 2",40.350028,-3.847547
mostoles,Bálamo restaurante,Seafood Restaurant,"Calle Cooperación, 11",40.329623,-3.829469
mostoles,Finca la Alqueria,Restaurant,"Nacional V - Salida, 11",40.354804,-3.823887
mostoles,Marisquería Moreno II,Seafood Restaurant,"Carretera Antigua de Extremadura N-v, Km 20",40.311842,-3.890539
mostoles,Cafeteria la Boveda,Bar,"Calle Barcelona, 50",40.325441,-3.852259
mostoles,McDonald's,Burger Joint,"Calle Camino del Obispo, 6B",40.331131,-3.884692
mostoles,Charrito,Seafood Restaurant,"Avenida de las Retamas, 72",40.337451,-3.828254
mostoles,X-Madrid,Shopping Mall,"Calle Oslo, 53",40.341621,-3.84709
mostoles,Madrid - Tres Aguas,Shopping Mall,"Avenida de América, 7",40.358312,-3.832443
mostoles,Centro Comercial la Fuensanta,Shopping Mall,"Avenida de la Onu, 65",40.316205,-3.850235
mostoles,Centro Comercial Dos de Mayo,Shopping Mall,"Avenida del Dos de Mayo, 27",40.319876,-3.870425
mostoles,Almacenes los Catalanes,Shopping Mall,"Calle Rio Bidasoa, 1",40.31922,-3.870087
mostoles,Centro Comercial Arce,Shopping Mall,"Calle Cid Campeador, 7 Bajo",40.327653,-3.874363
mostoles,Madrid - X-Madrid,Shopping Mall,"Calle Copenhague, 53",40.34164,-3.846163
mostoles,Fuenlabrada Cc Loranca,Shopping Mall,N/A,40.302847,-3.832272
mostoles,La Tagliatella - Parque Oeste,Restaurant,"Avenida de Europa, 2",40.350303,-3.847279
mostoles,Yuan Da Ji Tuan Grupo,Shopping Mall,"Calle de la la Zarzuela, 24",40.303679,-3.827029
mostoles,Arpala,Equipment Rental Service,"Calle Puerto Navacerrada, 76",40.348335,-3.8778
mostoles,Alqui-Maqui,Equipment Rental Service,"Calle Santiago Ramón y Cajal, 106",40.301094,-3.898321
mostoles,Lopez Panadero,Construction,"Camino de la Zarzuela, 10",40.356979,-3.900593
navacerrada,Parque de Collado Mediano,Park,N/A,40.692886,-4.030934
navacerrada,Parque Infantil,Park,N/A,40.728416,-4.01619
navacerrada,Pino Manolo,Playground,N/A,40.729461,-4.011052
navacerrada,Parque Muñoyerro,Playground,N/A,40.725902,-4.018093
navacerrada,Parque infantil,Playground,"Calle de Amanecer, 12",40.730071,-4.008484
navacerrada,Parque de la Tejera,Park,N/A,40.704664,-4.006358
navacerrada,Parque,Park,N/A,40.710478,-3.985896
navacerrada,Tirolinas de Pino a Pino,Playground,N/A,40.758028,-3.993125
navacerrada,La Titiriteka,Playground,"Calle de los Registros, 21",40.741728,-4.056769
navacerrada,Parque PradoLuengo,Park,N/A,40.737839,-4.062021
navacerrada,El Portillon,Seafood Restaurant,"Paseo de los Españoles, 5",40.728649,-4.015399
navacerrada,Rompicapo,Pizzeria,"Avenida Madrid, 26",40.728607,-4.016495
navacerrada,El Albero,Seafood Restaurant,"Orense, 11",40.71544,-3.988588
navacerrada,El Rancho de Javi,Mediterranean Restaurant,"Avenida de Manuel González Amezua, 3",40.741889,-4.050843
navacerrada,Las Terrazas,Restaurant,"San Sebastián, 3",40.715344,-3.989245
navacerrada,El Abeto Bar,Bar,"Dr. Gereda, 2",40.728909,-4.014828
navacerrada,El Zaguán,Spanish Restaurant,"Calle de la Peña Lisa, 2",40.71694,-3.990809
navacerrada,Restaurante el Rincón de la Abuela,Seafood Restaurant,"Paseo Alfredo Carneros, 3",40.692165,-4.037859
navacerrada,Restaurante Yeyu,Restaurant,"Calle Mayor, 24",40.740922,-4.056644
navacerrada,Cara Norte,Night Club,"Plaza de los Angeles, 2",40.729238,-4.014998
navalafuente,Paint Ball Cabanillas,Playground,N/A,40.823918,-3.636061
navalafuente,Asador Junco,Restaurant,"Avenida Alejandro Rubio, 101",40.786529,-3.706309
navalafuente,El Llantar de la Sierra,Spanish Restaurant,"Camino Fuente Grande, 1",40.785155,-3.689645
navalafuente,El Rincon de Cabanillas,Spanish Restaurant,"Calle Real, 75",40.821303,-3.626392
navalafuente,Blanquita,Restaurant,"Real, 76",40.820541,-3.625561
navalafuente,El Delantal comida casera para llevar,Mediterranean Restaurant,"Calle Sierra, 4",40.786913,-3.693365
navalafuente,Las Tres Rosas,Bar,"Plaza Egido, 3",40.784811,-3.691639
navalafuente,Restaurante Parrila la Plazuela,BBQ Joint,"Travesia de la Carniceria, 7",40.784436,-3.69303
navalafuente,Bar Boni,Bar,"Calle Caño, 9",40.784803,-3.694568
navalafuente,El Canton,Brewery,"Calle Real, 24",40.858197,-3.709021
navalafuente,La Boina y el Bombín,Bar,"Calle Real, 57",40.858962,-3.707771
navalafuente,El Paraiso,Shopping Mall,"Calvo Sotelo, 7",40.857951,-3.711977
navalagamella,Parque de la Iglesia,Playground,N/A,40.468532,-4.120783
navalagamella,Parque del Hondillo,Playground,N/A,40.47147,-4.124013
navalagamella,Parque Paseo Mirador de la Iglesia,Park,N/A,40.468597,-4.118759
navalagamella,Parque el Romeral,Playground,N/A,40.462808,-4.129153
navalagamella,Taberna Amador,Spanish Restaurant,"Real, 57",40.48764,-4.170587
navalagamella,Casa de Tocame Roque,Burger Joint,"Avenida de Madrid, 2",40.469155,-4.074538
navalagamella,Bar Mesón Gallego,Restaurant,"Plaza España, 11",40.468945,-4.12276
navalagamella,Horno San Miguel,Bakery,"Calle San Miguel, 18",40.469036,-4.123337
navalagamella,El Rincón de Casavieja,Spanish Restaurant,"Calle de la Iglesia, 2",40.487809,-4.169058
navalagamella,El mirador de Angela,Spanish Restaurant,"Avenida de Madrid, 2",40.469167,-4.074457
navalagamella,TonyVoy,Spanish Restaurant,"Avenida Cruz Verde del Cerro, 33",40.469833,-4.071953
navalagamella,El Arbol del Pan,Bakery,"Carretera de Colmenar del Arroyo, 5",40.483482,-4.172776
navalagamella,Casa de Comidas Amador,Bar,"Calle Real, 57",40.48764,-4.170587
navalagamella,La Hosteria de Fresnedillas,Restaurant,"Calle Real, 53",40.487577,-4.170614
navalcarnero,Parque Pozo Concejo,Park,N/A,40.283386,-4.013963
navalcarnero,Parque de la Crispina,Playground,N/A,40.284881,-4.020533
navalcarnero,Parque de los Charcones,Park,N/A,40.287917,-4.006491
navalcarnero,Parque los Pinos,Park,"Calle Mieres, s/n",40.28434,-4.020605
navalcarnero,Parque de la Tirolina,Playground,N/A,40.282408,-4.009855
navalcarnero,Parque de el Señorio,Park,N/A,40.287375,-4.023169
navalcarnero,Parque de los Tubos,Park,N/A,40.285006,-4.022853
navalcarnero,Parque de San Jorge,Park,N/A,40.284943,-4.022879
navalcarnero,Parque de San Juan Bautista,Park,N/A,40.299989,-4.006132
navalcarnero,Parque Regional del Rio Guadarrama,Park,N/A,40.286382,-3.99504
navalcarnero,Tío Miguel,Pizzeria,"Calle de Jacinto González, 65",40.287299,-4.01815
navalcarnero,La Finca de las Cuevas del Príncipe,BBQ Joint,"Carretera de Navalcarnero a Cadalso de los Vidrios, 6",40.288565,-4.021908
navalcarnero,Pintxaki,Pub,"Plaza de Toros, s/n",40.28967,-4.006985
navalcarnero,Las Cuevas del Carnero,Tapas Restaurant,"San Roque, 3",40.287364,-4.013761
navalcarnero,Las Cuevas del Tío Juanón,Seafood Restaurant,"Calle de la Iglesia, 4",40.289151,-4.013629
navalcarnero,Hostería de las Monjas,Mediterranean Restaurant,"Plaza de la Iglesia, 1",40.288239,-4.015003
navalcarnero,Las Torres de Navalcarnero SLL,Bar,"Plaza Segovia, 26",40.287868,-4.013933
navalcarnero,La Posada,Steakhouse,"Plaza de Segovia, 31",40.28802,-4.0141
navalcarnero,Bodega la Andaluza,Tapas Restaurant,"Blasco Ibáñez, 1",40.288018,-4.013718
navalcarnero,Las Cuevas del Principe,Restaurant,"Calle Mariano González, 5",40.287033,-4.01321
navalcarnero,Ahorra Más,Shopping Mall,Ronda de San Juan,40.290806,-4.005288
navarredonda-y-san-mames,Restaurante Parrilla Harpo Groucho,Steakhouse,"Calle de la Carretera, 23",40.980578,-3.693088
navarredonda-y-san-mames,Taberna el Paleto,Bar,"Fragua, 1",40.981214,-3.692739
navarredonda-y-san-mames,Groucho Restaurante,Steakhouse,"Carretera Gargantilla, 23",40.980515,-3.693114
navarredonda-y-san-mames,El Paleto,Tapas Restaurant,"Calle Fragua, 1",40.979984,-3.692723
navarredonda-y-san-mames,Groucho Parrilla,Brasserie,"Cta. Gargantilla del Lozoya, 23",40.990336,-3.726086
navarredonda-y-san-mames,La Becada,Restaurant,"Calle Antigua Real, s/n",40.991153,-3.707508
navarredonda-y-san-mames,Sierra Molero,Restaurant,"Carretera de Gargantilla, 23",40.964624,-3.718642
navas-del-rey,El Tren de la Navidad,Playground,N/A,40.382649,-4.248755
navas-del-rey,Mesón el Parador,Spanish Restaurant,"Calle Clavel, 16",40.379353,-4.210228
navas-del-rey,Mesón del Puerto,Restaurant,"Carretera M-501, Km 47",40.370887,-4.303337
navas-del-rey,Bar Restaurante el Principe,Fast Food Restaurant,"Plaza del Principe, 4",40.385389,-4.250153
navas-del-rey,Don de Junior Bar,Bar,"Calle Virgen de la Soledad, 6",40.384598,-4.251094
navas-del-rey,Restaurante Gargantúa,Restaurant,"Vía Olímpica, 6",40.388363,-4.25038
navas-del-rey,Gargantúa Cafetería Restaurante,Coffee Shop,"Vía Olímpica, 6",40.3884,-4.250135
navas-del-rey,Ithilien TC,Pub,"Calle Colmenar, 18",40.380396,-4.209566
navas-del-rey,Meson Plaza,Spanish Restaurant,"Plaza Miguel Pagan Ocaña, 1",40.37935,-4.209462
navas-del-rey,Restaurante Voltereta,Restaurant,"Avenida de Madrid, 27",40.384771,-4.246802
navas-del-rey,Restaurante Nuevo Avenida,Restaurant,"Avenida Generalisimo, 47",40.383379,-4.241548
nuevo-baztan,La Casa Vieja del Abuelo,Bar,"Plaza de la Iglesia, 4",40.365689,-3.243365
nuevo-baztan,Meson el Conde,Spanish Restaurant,"Plaza de la Iglesia, 5",40.365439,-3.243472
nuevo-baztan,Taberna de la Olmeda,Bar,"Calle Palacio, 1",40.365173,-3.24328
nuevo-baztan,La Cabana del Baztan,Restaurant,"Calle Eras, 8",40.370393,-3.245325
nuevo-baztan,La Fuente del Gato,Restaurant,"Calle la Fragua, 1",40.369492,-3.223197
nuevo-baztan,El Porton,Spanish Restaurant,"Calle Mayor, 26",40.368685,-3.221863
nuevo-baztan,La Taberna del Buho,Bar,"Calle Mayor, 61",40.368044,-3.219771
nuevo-baztan,La Fontana,Café,"Plaza Centro Comercial la, 0",40.354969,-3.264731
nuevo-baztan,Sapori D' Italia,Italian Restaurant,"Avenida Luxemburgo, 18",40.354715,-3.264457
nuevo-baztan,Döner Kebab Eurovillas,Fast Food Restaurant,"Avenida Luxemburgo, 34",40.355218,-3.266684
nuevo-baztan,Eurovillas,Shopping Mall,"Avenida Luxemburgo, 37",40.355461,-3.267039
nuevo-baztan,Eurovillas,Shopping Mall,"Avenida de Luxemburgo, 18",40.354895,-3.264838
olmeda-de-las-fuentes,El Porton,Spanish Restaurant,"Calle Mayor, 26",40.368685,-3.221863
olmeda-de-las-fuentes,La Fuente del Gato,Restaurant,"Calle la Fragua, 1",40.369492,-3.223197
olmeda-de-las-fuentes,La Taberna del Buho,Bar,"Calle Mayor, 61",40.368044,-3.219771
olmeda-de-las-fuentes,Taberna de la Olmeda,Bar,"Calle Palacio, 1",40.365173,-3.24328
olmeda-de-las-fuentes,La Casa Vieja del Abuelo,Bar,"Plaza de la Iglesia, 4",40.365689,-3.243365
olmeda-de-las-fuentes,Meson el Conde,Spanish Restaurant,"Plaza de la Iglesia, 5",40.365439,-3.243472
olmeda-de-las-fuentes,La Cabana del Baztan,Restaurant,"Calle Eras, 8",40.370393,-3.245325
olmeda-de-las-fuentes,Sapori D' Italia,Italian Restaurant,"Avenida Luxemburgo, 18",40.354715,-3.264457
olmeda-de-las-fuentes,La Fontana,Café,"Plaza Centro Comercial la, 0",40.354969,-3.264731
olmeda-de-las-fuentes,Döner Kebab Eurovillas,Fast Food Restaurant,"Avenida Luxemburgo, 34",40.355218,-3.266684
olmeda-de-las-fuentes,Eurovillas,Shopping Mall,"Avenida Luxemburgo, 37",40.355461,-3.267039
olmeda-de-las-fuentes,Eurovillas,Shopping Mall,"Avenida de Luxemburgo, 18",40.354895,-3.264838
orusco-de-tajuna,Castilla,Bar,"Calle Mayor, 18",40.284815,-3.209039
orusco-de-tajuna,Ibericoteca,Deli,"Calle Mayor, 13",40.284542,-3.209308
orusco-de-tajuna,Bar los Nietos,Bar,"Calle Gran Via, 4",40.282564,-3.207562
orusco-de-tajuna,Mesón la Rivera,Bar,"Calle Gran Via, 9",40.281699,-3.208693
orusco-de-tajuna,Restaurante-terraza la tropicana,Tapas Restaurant,"Camino de los Villares, 9",40.258528,-3.236332
orusco-de-tajuna,El Asador de los Gallos,Comfort Food Restaurant,"Plaza de España, 23",40.257445,-3.238165
orusco-de-tajuna,Estela Bar Tapas y Pinchos,Tapas Restaurant,"Plaza de España, 27",40.257371,-3.238272
orusco-de-tajuna,Cafe Bar Plan B,Bar,Calle Sierra N15,40.260817,-3.244118
orusco-de-tajuna,Restaurante Mariblanca,Mediterranean Restaurant,"Avenida Tielmes, 6",40.256191,-3.235043
orusco-de-tajuna,Gourmet Comarca las Vegas,Shopping Mall,"Calle Mayor, 13",40.284605,-3.209281
paracuellos-de-jarama,Parque Infantil Nave Espacial,Playground,N/A,40.503285,-3.528898
paracuellos-de-jarama,Pinarillo AVM,Playground,"Avenida de Sombra de la Torre, 14",40.505424,-3.518493
paracuellos-de-jarama,Parque Infantil,Playground,N/A,40.502598,-3.513642
paracuellos-de-jarama,Canaima Park,Playground,N/A,40.513258,-3.548566
paracuellos-de-jarama,Parque,Park,N/A,40.49774,-3.509042
paracuellos-de-jarama,Parque Infantil T2 Madrid - Barajas,Playground,N/A,40.473466,-3.57087
paracuellos-de-jarama,Diverjungla,Playground,"Calle Segovia, 20",40.529921,-3.484341
paracuellos-de-jarama,El Balcón de Quevedo,Café,"Calle Quevedo, s/n",40.501226,-3.512157
paracuellos-de-jarama,La Bellota de Oro,Tapas Restaurant,"Avenida Juan Pablo II, 26",40.502235,-3.51372
paracuellos-de-jarama,Bar Plaza,Night Club,"Plaza de la Constitucion, 5",40.504746,-3.531801
paracuellos-de-jarama,Pasteleria Araceli,Coffee Shop,"Calle Chorrillo Alta, 37",40.506067,-3.532006
paracuellos-de-jarama,Taberna el Burladero,Spanish Restaurant,"Calle Real, 37",40.505746,-3.528926
paracuellos-de-jarama,Telepizza,Pizzeria,Avenida Juan Pablo II Nº26,40.503114,-3.51373
paracuellos-de-jarama,Sport Bar Paracuellos,Sports Bar,"Paseo de Extremadura, s/n",40.503839,-3.525446
paracuellos-de-jarama,Prado Ribera,Restaurant,"Miguel de Cervantes, 2",40.499913,-3.547868
paracuellos-de-jarama,Los Sauces,Restaurant,"Cno. Camposanto, s/n",40.513715,-3.54661
paracuellos-de-jarama,Bp,Fuel Station,"Paseo de las Camelias, 2",40.503208,-3.514302
paracuellos-de-jarama,Miramadrid,Shopping Mall,N/A,40.502454,-3.51424
paracuellos-de-jarama,Zeta Line,Shopping Mall,"Carretera Torrejón a Ajalvir, 25",40.509183,-3.479983
parla,Parque de las Comunidades,Park,N/A,40.218124,-3.762781
parla,Parque de la Ermita,Park,N/A,40.234709,-3.777593
parla,Parque Vía de Ronda,Park,N/A,40.238329,-3.778978
parla,Paseo Real,Playground,N/A,40.232122,-3.774782
parla,Parque de la Garrapata,Park,N/A,40.231884,-3.769613
parla,parque de las Montañas,Park,N/A,40.231456,-3.767731
parla,Bichos,Playground,"Calle Toledo, 34",40.230912,-3.776206
parla,Rayuela,Playground,"Isaac Albéniz, 16",40.229714,-3.773959
parla,Paseo Marítimo Perruno,Dog Park,N/A,40.23761,-3.761104
parla,Parque de la Ballena,Park,"Calle Real, s/n",40.245116,-3.767656
